  0.536792402679669       0.545070069142104     
  5.141973393868864E-002  6.044729232143738E-002
  0.438588810584933       0.442798882942167     
         604  1.527051066425098E+052  5.155944824218750E-002
           7  1.527051066425098E+052  5.177307128906250E-002
         505  1.527051066425098E+052  5.120849609375000E-002
         305  1.527051066425098E+052  5.206298828125000E-002
         106  1.527051066425098E+052  5.178833007812500E-002
         405  1.527051066425098E+052  5.114746093750000E-002
         805  1.527051066425098E+052  5.090332031250000E-002
        1205  1.527051066425098E+052  5.114746093750000E-002
        1004  1.527051066425098E+052  5.184936523437500E-002
           8  1.527051066425098E+052  5.177307128906250E-002
         206  1.527051066425098E+052  5.184936523437500E-002
         706  1.527051066425098E+052  5.148315429687500E-002
        1505  1.527051066425098E+052  5.422973632812500E-002
        1105  1.527051066425098E+052  5.194091796875000E-002
        1305  1.527051066425098E+052  5.358886718750000E-002
        1405  1.527051066425098E+052  5.429077148437500E-002
         905  1.527051066425098E+052  5.157470703125000E-002
         107  1.527051066425098E+052  5.184936523437500E-002
         506  1.527051066425098E+052  5.108642578125000E-002
         605  1.527051066425098E+052  5.154418945312500E-002
           9  1.527051066425098E+052  5.184936523437500E-002
         306  1.527051066425098E+052  5.218505859375000E-002
         406  1.527051066425098E+052  5.114746093750000E-002
         207  1.527051066425098E+052  5.178833007812500E-002
         707  1.527051066425098E+052  5.148315429687500E-002
        1206  1.527051066425098E+052  5.090332031250000E-002
         806  1.527051066425098E+052  5.090332031250000E-002
        1506  1.527051066425098E+052  5.429077148437500E-002
        1106  1.527051066425098E+052  5.181884765625000E-002
         108  1.527051066425098E+052  5.184936523437500E-002
          10  1.527051066425098E+052  5.184936523437500E-002
        1306  1.527051066425098E+052  5.358886718750000E-002
        1005  1.527051066425098E+052  5.184936523437500E-002
         507  1.527051066425098E+052  5.108642578125000E-002
        1406  1.527051066425098E+052  5.422973632812500E-002
         906  1.527051066425098E+052  5.157470703125000E-002
         307  1.527051066425098E+052  5.218505859375000E-002
         407  1.527051066425098E+052  5.151367187500000E-002
         606  1.527051066425098E+052  5.160522460937500E-002
         208  1.527051066425098E+052  5.178833007812500E-002
         708  1.527051066425098E+052  5.142211914062500E-002
          11  1.527051066425098E+052  5.178833007812500E-002
         109  1.527051066425098E+052  5.178833007812500E-002
        1507  1.527051066425098E+052  5.429077148437500E-002
        1207  1.527051066425098E+052  5.090332031250000E-002
         807  1.527051066425098E+052  5.114746093750000E-002
        1107  1.527051066425098E+052  5.181884765625000E-002
        1307  1.527051066425098E+052  5.358886718750000E-002
         508  1.527051066425098E+052  5.120849609375000E-002
          12  1.527051066425098E+052  5.177307128906250E-002
        1407  1.527051066425098E+052  5.422973632812500E-002
         308  1.527051066425098E+052  5.212402343750000E-002
        1006  1.527051066425098E+052  5.178833007812500E-002
         209  1.527051066425098E+052  5.184936523437500E-002
         408  1.527051066425098E+052  5.139160156250000E-002
         709  1.527051066425098E+052  5.148315429687500E-002
         110  1.527051066425098E+052  5.178833007812500E-002
         907  1.527051066425098E+052  5.169677734375000E-002
         607  1.527051066425098E+052  5.158996582031250E-002
        1508  1.527051066425098E+052  5.426025390625000E-002
          13  1.527051066425098E+052  5.177307128906250E-002
        1208  1.527051066425098E+052  5.114746093750000E-002
        1108  1.527051066425098E+052  5.194091796875000E-002
         808  1.527051066425098E+052  5.108642578125000E-002
         509  1.527051066425098E+052  5.120849609375000E-002
        1308  1.527051066425098E+052  5.358886718750000E-002
         210  1.527051066425098E+052  5.184936523437500E-002
         111  1.527051066425098E+052  5.184936523437500E-002
         309  1.527051066425098E+052  5.206298828125000E-002
        1408  1.527051066425098E+052  5.429077148437500E-002
         409  1.527051066425098E+052  5.139160156250000E-002
          14  1.527051066425098E+052  5.180358886718750E-002
         710  1.527051066425098E+052  5.148315429687500E-002
        1007  1.527051066425098E+052  5.178833007812500E-002
        1509  1.527051066425098E+052  5.422973632812500E-002
         608  1.527051066425098E+052  5.158996582031250E-002
         908  1.527051066425098E+052  5.169677734375000E-002
        1109  1.527051066425098E+052  5.194091796875000E-002
        1209  1.527051066425098E+052  5.114746093750000E-002
         112  1.527051066425098E+052  5.184936523437500E-002
         510  1.527051066425098E+052  5.090332031250000E-002
         211  1.527051066425098E+052  5.181884765625000E-002
          15  1.527051066425098E+052  5.177307128906250E-002
         809  1.527051066425098E+052  5.108642578125000E-002
         310  1.527051066425098E+052  5.206298828125000E-002
        1309  1.527051066425098E+052  5.346679687500000E-002
         410  1.527051066425098E+052  5.163574218750000E-002
        1409  1.527051066425098E+052  5.429077148437500E-002
         711  1.527051066425098E+052  5.145263671875000E-002
        1510  1.527051066425098E+052  5.429077148437500E-002
         113  1.527051066425098E+052  5.194091796875000E-002
          16  1.527051066425098E+052  5.177307128906250E-002
        1008  1.527051066425098E+052  5.184936523437500E-002
         212  1.527051066425098E+052  5.178833007812500E-002
         609  1.527051066425098E+052  5.162048339843750E-002
        1110  1.527051066425098E+052  5.187988281250000E-002
         511  1.527051066425098E+052  5.090332031250000E-002
        1210  1.527051066425098E+052  5.102539062500000E-002
         311  1.527051066425098E+052  5.218505859375000E-002
         909  1.527051066425098E+052  5.157470703125000E-002
          17  1.527051066425098E+052  5.180358886718750E-002
         810  1.527051066425098E+052  5.120849609375000E-002
         411  1.527051066425098E+052  5.163574218750000E-002
         114  1.527051066425098E+052  5.191040039062500E-002
        1410  1.527051066425098E+052  5.426025390625000E-002
        1310  1.527051066425098E+052  5.358886718750000E-002
        1511  1.527051066425098E+052  5.422973632812500E-002
         712  1.527051066425098E+052  5.148315429687500E-002
         213  1.527051066425098E+052  5.177307128906250E-002
         512  1.527051066425098E+052  5.114746093750000E-002
         312  1.527051066425098E+052  5.218505859375000E-002
          18  1.527051066425098E+052  5.180358886718750E-002
         610  1.527051066425098E+052  5.160522460937500E-002
        1111  1.527051066425098E+052  5.181884765625000E-002
        1009  1.527051066425098E+052  5.184936523437500E-002
        1211  1.527051066425098E+052  5.090332031250000E-002
         115  1.527051066425098E+052  5.191040039062500E-002
        1512  1.527051066425098E+052  5.429077148437500E-002
        1411  1.527051066425098E+052  5.422973632812500E-002
         412  1.527051066425098E+052  5.139160156250000E-002
         910  1.527051066425098E+052  5.157470703125000E-002
         713  1.527051066425098E+052  5.139160156250000E-002
        1311  1.527051066425098E+052  5.358886718750000E-002
         811  1.527051066425098E+052  5.120849609375000E-002
          19  1.527051066425098E+052  5.178833007812500E-002
         214  1.527051066425098E+052  5.177307128906250E-002
         313  1.527051066425098E+052  5.206298828125000E-002
         513  1.527051066425098E+052  5.108642578125000E-002
         116  1.527051066425098E+052  5.191040039062500E-002
         611  1.527051066425098E+052  5.157470703125000E-002
        1513  1.527051066425098E+052  5.438232421875000E-002
        1112  1.527051066425098E+052  5.181884765625000E-002
        1212  1.527051066425098E+052  5.090332031250000E-002
          20  1.527051066425098E+052  5.177307128906250E-002
        1010  1.527051066425098E+052  5.181884765625000E-002
        1412  1.527051066425098E+052  5.429077148437500E-002
         714  1.527051066425098E+052  5.133056640625000E-002
         413  1.527051066425098E+052  5.139160156250000E-002
         215  1.527051066425098E+052  5.180358886718750E-002
        1312  1.527051066425098E+052  5.358886718750000E-002
         314  1.527051066425098E+052  5.206298828125000E-002
         117  1.527051066425098E+052  5.191040039062500E-002
         514  1.527051066425098E+052  5.108642578125000E-002
         812  1.527051066425098E+052  5.108642578125000E-002
         911  1.527051066425098E+052  5.169677734375000E-002
          21  1.527051066425098E+052  5.177307128906250E-002
        1514  1.527051066425098E+052  5.435180664062500E-002
         612  1.527051066425098E+052  5.154418945312500E-002
        1113  1.527051066425098E+052  5.194091796875000E-002
        1213  1.527051066425098E+052  5.114746093750000E-002
        1413  1.527051066425098E+052  5.422973632812500E-002
        1011  1.527051066425098E+052  5.178833007812500E-002
         118  1.527051066425098E+052  5.194091796875000E-002
         216  1.527051066425098E+052  5.177307128906250E-002
         315  1.527051066425098E+052  5.218505859375000E-002
         715  1.527051066425098E+052  5.133056640625000E-002
          22  1.527051066425098E+052  5.180358886718750E-002
         414  1.527051066425098E+052  5.163574218750000E-002
        1313  1.527051066425098E+052  5.358886718750000E-002
         515  1.527051066425098E+052  5.120849609375000E-002
        1515  1.527051066425098E+052  5.433654785156250E-002
         613  1.527051066425098E+052  5.160522460937500E-002
         813  1.527051066425098E+052  5.108642578125000E-002
         119  1.527051066425098E+052  5.191040039062500E-002
         912  1.527051066425098E+052  5.169677734375000E-002
          23  1.527051066425098E+052  5.180358886718750E-002
        1414  1.527051066425098E+052  5.429077148437500E-002
        1114  1.527051066425098E+052  5.194091796875000E-002
         217  1.527051066425098E+052  5.178833007812500E-002
         316  1.527051066425098E+052  5.218505859375000E-002
        1012  1.527051066425098E+052  5.184936523437500E-002
        1214  1.527051066425098E+052  5.114746093750000E-002
         716  1.527051066425098E+052  5.145263671875000E-002
         516  1.527051066425098E+052  5.120849609375000E-002
        1314  1.527051066425098E+052  5.297851562500000E-002
         415  1.527051066425098E+052  5.163574218750000E-002
        1516  1.527051066425098E+052  5.433654785156250E-002
         120  1.527051066425098E+052  5.191040039062500E-002
         614  1.527051066425098E+052  5.154418945312500E-002
          24  1.527051066425098E+052  5.177307128906250E-002
         218  1.527051066425098E+052  5.177307128906250E-002
        1415  1.527051066425098E+052  5.438232421875000E-002
         814  1.527051066425098E+052  5.120849609375000E-002
         317  1.527051066425098E+052  5.187988281250000E-002
        1115  1.527051066425098E+052  5.181884765625000E-002
        1013  1.527051066425098E+052  5.178833007812500E-002
         913  1.527051066425098E+052  5.163574218750000E-002
          25  1.527051066425098E+052  5.177307128906250E-002
         121  1.527051066425098E+052  5.191040039062500E-002
        1215  1.527051066425098E+052  5.090332031250000E-002
         717  1.527051066425098E+052  5.145263671875000E-002
         517  1.527051066425098E+052  5.108642578125000E-002
        1315  1.527051066425098E+052  5.297851562500000E-002
        1517  1.527051066425098E+052  5.436706542968750E-002
         416  1.527051066425098E+052  5.151367187500000E-002
         615  1.527051066425098E+052  5.160522460937500E-002
         219  1.527051066425098E+052  5.177307128906250E-002
        1416  1.527051066425098E+052  5.435180664062500E-002
          26  1.527051066425098E+052  5.180358886718750E-002
         318  1.527051066425098E+052  5.181884765625000E-002
         122  1.527051066425098E+052  5.191040039062500E-002
        1014  1.527051066425098E+052  5.184936523437500E-002
         815  1.527051066425098E+052  5.120849609375000E-002
        1116  1.527051066425098E+052  5.181884765625000E-002
         718  1.527051066425098E+052  5.133056640625000E-002
        1316  1.527051066425098E+052  5.346679687500000E-002
        1216  1.527051066425098E+052  5.090332031250000E-002
         518  1.527051066425098E+052  5.108642578125000E-002
        1518  1.527051066425098E+052  5.436706542968750E-002
         417  1.527051066425098E+052  5.139160156250000E-002
         220  1.527051066425098E+052  5.180358886718750E-002
         616  1.527051066425098E+052  5.169677734375000E-002
          27  1.527051066425098E+052  5.180358886718750E-002
        1417  1.527051066425098E+052  5.435180664062500E-002
         914  1.527051066425098E+052  5.157470703125000E-002
         123  1.527051066425098E+052  5.212402343750000E-002
         319  1.527051066425098E+052  5.181884765625000E-002
        1015  1.527051066425098E+052  5.194091796875000E-002
          28  1.527051066425098E+052  5.184936523437500E-002
        1317  1.527051066425098E+052  5.358886718750000E-002
         221  1.527051066425098E+052  5.180358886718750E-002
         719  1.527051066425098E+052  5.133056640625000E-002
        1117  1.527051066425098E+052  5.194091796875000E-002
         816  1.527051066425098E+052  5.114746093750000E-002
        1217  1.527051066425098E+052  5.114746093750000E-002
        1519  1.527051066425098E+052  5.433654785156250E-002
         519  1.527051066425098E+052  5.120849609375000E-002
         418  1.527051066425098E+052  5.139160156250000E-002
        1418  1.527051066425098E+052  5.441284179687500E-002
         124  1.527051066425098E+052  5.206298828125000E-002
         617  1.527051066425098E+052  5.166625976562500E-002
         320  1.527051066425098E+052  5.194091796875000E-002
          29  1.527051066425098E+052  5.184936523437500E-002
         915  1.527051066425098E+052  5.157470703125000E-002
         222  1.527051066425098E+052  5.177307128906250E-002
        1016  1.527051066425098E+052  5.191040039062500E-002
        1318  1.527051066425098E+052  5.358886718750000E-002
         125  1.527051066425098E+052  5.206298828125000E-002
        1419  1.527051066425098E+052  5.441284179687500E-002
         720  1.527051066425098E+052  5.145263671875000E-002
         419  1.527051066425098E+052  5.163574218750000E-002
        1218  1.527051066425098E+052  5.114746093750000E-002
        1520  1.527051066425098E+052  5.433654785156250E-002
        1118  1.527051066425098E+052  5.194091796875000E-002
         520  1.527051066425098E+052  5.120849609375000E-002
          30  1.527051066425098E+052  5.194091796875000E-002
         321  1.527051066425098E+052  5.194091796875000E-002
         618  1.527051066425098E+052  5.166625976562500E-002
         817  1.527051066425098E+052  5.108642578125000E-002
         223  1.527051066425098E+052  5.177307128906250E-002
         126  1.527051066425098E+052  5.218505859375000E-002
        1319  1.527051066425098E+052  5.358886718750000E-002
          31  1.527051066425098E+052  5.191040039062500E-002
        1420  1.527051066425098E+052  5.435180664062500E-002
        1017  1.527051066425098E+052  5.191040039062500E-002
         420  1.527051066425098E+052  5.163574218750000E-002
         721  1.527051066425098E+052  5.145263671875000E-002
         916  1.527051066425098E+052  5.169677734375000E-002
         322  1.527051066425098E+052  5.181884765625000E-002
        1219  1.527051066425098E+052  5.151367187500000E-002
        1119  1.527051066425098E+052  5.212402343750000E-002
        1521  1.527051066425098E+052  5.436706542968750E-002
         521  1.527051066425098E+052  5.114746093750000E-002
         619  1.527051066425098E+052  5.172729492187500E-002
         127  1.527051066425098E+052  5.218505859375000E-002
         818  1.527051066425098E+052  5.120849609375000E-002
         224  1.527051066425098E+052  5.180358886718750E-002
          32  1.527051066425098E+052  5.191040039062500E-002
        1320  1.527051066425098E+052  5.358886718750000E-002
        1421  1.527051066425098E+052  5.435180664062500E-002
         421  1.527051066425098E+052  5.139160156250000E-002
         323  1.527051066425098E+052  5.181884765625000E-002
         722  1.527051066425098E+052  5.163574218750000E-002
        1018  1.527051066425098E+052  5.191040039062500E-002
        1220  1.527051066425098E+052  5.139160156250000E-002
          33  1.527051066425098E+052  5.191040039062500E-002
         128  1.527051066425098E+052  5.206298828125000E-002
        1120  1.527051066425098E+052  5.206298828125000E-002
         620  1.527051066425098E+052  5.172729492187500E-002
         225  1.527051066425098E+052  5.184936523437500E-002
        1522  1.527051066425098E+052  5.436706542968750E-002
         522  1.527051066425098E+052  5.108642578125000E-002
         917  1.527051066425098E+052  5.169677734375000E-002
        1321  1.527051066425098E+052  5.346679687500000E-002
         819  1.527051066425098E+052  5.120849609375000E-002
         324  1.527051066425098E+052  5.194091796875000E-002
         422  1.527051066425098E+052  5.139160156250000E-002
        1422  1.527051066425098E+052  5.441284179687500E-002
          34  1.527051066425098E+052  5.191040039062500E-002
         723  1.527051066425098E+052  5.157470703125000E-002
         129  1.527051066425098E+052  5.206298828125000E-002
        1019  1.527051066425098E+052  5.191040039062500E-002
        1221  1.527051066425098E+052  5.139160156250000E-002
         226  1.527051066425098E+052  5.184936523437500E-002
         621  1.527051066425098E+052  5.166625976562500E-002
        1121  1.527051066425098E+052  5.206298828125000E-002
        1322  1.527051066425098E+052  5.358886718750000E-002
         523  1.527051066425098E+052  5.108642578125000E-002
        1523  1.527051066425098E+052  5.435180664062500E-002
         325  1.527051066425098E+052  5.194091796875000E-002
          35  1.527051066425098E+052  5.194091796875000E-002
         918  1.527051066425098E+052  5.157470703125000E-002
         423  1.527051066425098E+052  5.163574218750000E-002
         130  1.527051066425098E+052  5.218505859375000E-002
         820  1.527051066425098E+052  5.120849609375000E-002
        1423  1.527051066425098E+052  5.441284179687500E-002
         724  1.527051066425098E+052  5.154418945312500E-002
         227  1.527051066425098E+052  5.178833007812500E-002
        1222  1.527051066425098E+052  5.163574218750000E-002
        1020  1.527051066425098E+052  5.194091796875000E-002
         622  1.527051066425098E+052  5.166625976562500E-002
          36  1.527051066425098E+052  5.191040039062500E-002
        1323  1.527051066425098E+052  5.358886718750000E-002
         326  1.527051066425098E+052  5.187988281250000E-002
        1122  1.527051066425098E+052  5.218505859375000E-002
         131  1.527051066425098E+052  5.218505859375000E-002
         524  1.527051066425098E+052  5.120849609375000E-002
        1524  1.527051066425098E+052  5.441284179687500E-002
         424  1.527051066425098E+052  5.163574218750000E-002
         228  1.527051066425098E+052  5.178833007812500E-002
         725  1.527051066425098E+052  5.154418945312500E-002
         821  1.527051066425098E+052  5.120849609375000E-002
        1424  1.527051066425098E+052  5.438232421875000E-002
          37  1.527051066425098E+052  5.191040039062500E-002
         919  1.527051066425098E+052  5.157470703125000E-002
        1223  1.527051066425098E+052  5.163574218750000E-002
         327  1.527051066425098E+052  5.181884765625000E-002
        1324  1.527051066425098E+052  5.358886718750000E-002
         623  1.527051066425098E+052  5.172729492187500E-002
        1021  1.527051066425098E+052  5.181884765625000E-002
         132  1.527051066425098E+052  5.212402343750000E-002
        1123  1.527051066425098E+052  5.218505859375000E-002
         229  1.527051066425098E+052  5.184936523437500E-002
         425  1.527051066425098E+052  5.102539062500000E-002
          38  1.527051066425098E+052  5.191040039062500E-002
         525  1.527051066425098E+052  5.120849609375000E-002
        1525  1.527051066425098E+052  5.439758300781250E-002
         328  1.527051066425098E+052  5.181884765625000E-002
         726  1.527051066425098E+052  5.160522460937500E-002
        1425  1.527051066425098E+052  5.435180664062500E-002
        1224  1.527051066425098E+052  5.139160156250000E-002
         822  1.527051066425098E+052  5.090332031250000E-002
         133  1.527051066425098E+052  5.206298828125000E-002
        1325  1.527051066425098E+052  5.358886718750000E-002
         624  1.527051066425098E+052  5.172729492187500E-002
         920  1.527051066425098E+052  5.169677734375000E-002
          39  1.527051066425098E+052  5.191040039062500E-002
        1124  1.527051066425098E+052  5.206298828125000E-002
        1022  1.527051066425098E+052  5.178833007812500E-002
         230  1.527051066425098E+052  5.184936523437500E-002
         426  1.527051066425098E+052  5.102539062500000E-002
         526  1.527051066425098E+052  5.108642578125000E-002
         329  1.527051066425098E+052  5.194091796875000E-002
        1225  1.527051066425098E+052  5.139160156250000E-002
         727  1.527051066425098E+052  5.158996582031250E-002
         134  1.527051066425098E+052  5.206298828125000E-002
        1526  1.527051066425098E+052  5.439758300781250E-002
          40  1.527051066425098E+052  5.187988281250000E-002
        1426  1.527051066425098E+052  5.441284179687500E-002
         625  1.527051066425098E+052  5.169677734375000E-002
         231  1.527051066425098E+052  5.194091796875000E-002
         823  1.527051066425098E+052  5.090332031250000E-002
        1326  1.527051066425098E+052  5.322265625000000E-002
        1125  1.527051066425098E+052  5.206298828125000E-002
         921  1.527051066425098E+052  5.169677734375000E-002
        1023  1.527051066425098E+052  5.178833007812500E-002
         427  1.527051066425098E+052  5.151367187500000E-002
         330  1.527051066425098E+052  5.194091796875000E-002
        1226  1.527051066425098E+052  5.163574218750000E-002
          41  1.527051066425098E+052  5.181884765625000E-002
         527  1.527051066425098E+052  5.108642578125000E-002
         135  1.527051066425098E+052  5.218505859375000E-002
         232  1.527051066425098E+052  5.191040039062500E-002
         728  1.527051066425098E+052  5.162048339843750E-002
         626  1.527051066425098E+052  5.166625976562500E-002
        1427  1.527051066425098E+052  5.435180664062500E-002
        1327  1.527051066425098E+052  5.297851562500000E-002
        1527  1.527051066425098E+052  5.442810058593750E-002
        1126  1.527051066425098E+052  5.218505859375000E-002
         824  1.527051066425098E+052  5.114746093750000E-002
          42  1.527051066425098E+052  5.178833007812500E-002
         331  1.527051066425098E+052  5.181884765625000E-002
         428  1.527051066425098E+052  5.151367187500000E-002
        1227  1.527051066425098E+052  5.163574218750000E-002
        1024  1.527051066425098E+052  5.184936523437500E-002
         922  1.527051066425098E+052  5.151367187500000E-002
         233  1.527051066425098E+052  5.191040039062500E-002
         136  1.527051066425098E+052  5.218505859375000E-002
         528  1.527051066425098E+052  5.120849609375000E-002
         627  1.527051066425098E+052  5.172729492187500E-002
          43  1.527051066425098E+052  5.178833007812500E-002
         729  1.527051066425098E+052  5.158996582031250E-002
        1127  1.527051066425098E+052  5.218505859375000E-002
        1328  1.527051066425098E+052  5.297851562500000E-002
         332  1.527051066425098E+052  5.181884765625000E-002
        1428  1.527051066425098E+052  5.441284179687500E-002
         234  1.527051066425098E+052  5.191040039062500E-002
        1528  1.527051066425098E+052  5.442810058593750E-002
         137  1.527051066425098E+052  5.206298828125000E-002
         429  1.527051066425098E+052  5.224609375000000E-002
        1228  1.527051066425098E+052  5.151367187500000E-002
         825  1.527051066425098E+052  5.108642578125000E-002
        1025  1.527051066425098E+052  5.184936523437500E-002
         923  1.527051066425098E+052  5.139160156250000E-002
          44  1.527051066425098E+052  5.177307128906250E-002
         529  1.527051066425098E+052  5.120849609375000E-002
         628  1.527051066425098E+052  5.166625976562500E-002
        1128  1.527051066425098E+052  5.212402343750000E-002
         235  1.527051066425098E+052  5.191040039062500E-002
         138  1.527051066425098E+052  5.206298828125000E-002
         333  1.527051066425098E+052  5.194091796875000E-002
         730  1.527051066425098E+052  5.162048339843750E-002
         430  1.527051066425098E+052  5.200195312500000E-002
        1329  1.527051066425098E+052  5.346679687500000E-002
          45  1.527051066425098E+052  5.184936523437500E-002
        1229  1.527051066425098E+052  5.139160156250000E-002
        1429  1.527051066425098E+052  5.432128906250000E-002
        1529  1.527051066425098E+052  5.439758300781250E-002
         629  1.527051066425098E+052  5.172729492187500E-002
        1026  1.527051066425098E+052  5.178833007812500E-002
         924  1.527051066425098E+052  5.139160156250000E-002
         530  1.527051066425098E+052  5.102539062500000E-002
         826  1.527051066425098E+052  5.120849609375000E-002
        1129  1.527051066425098E+052  5.206298828125000E-002
         236  1.527051066425098E+052  5.194091796875000E-002
         139  1.527051066425098E+052  5.218505859375000E-002
          46  1.527051066425098E+052  5.184936523437500E-002
         334  1.527051066425098E+052  5.194091796875000E-002
         431  1.527051066425098E+052  5.200195312500000E-002
         731  1.527051066425098E+052  5.160522460937500E-002
        1230  1.527051066425098E+052  5.139160156250000E-002
        1330  1.527051066425098E+052  5.346679687500000E-002
         630  1.527051066425098E+052  5.157470703125000E-002
        1430  1.527051066425098E+052  5.426025390625000E-002
        1530  1.527051066425098E+052  5.439758300781250E-002
          47  1.527051066425098E+052  5.178833007812500E-002
         925  1.527051066425098E+052  5.163574218750000E-002
        1027  1.527051066425098E+052  5.178833007812500E-002
         531  1.527051066425098E+052  5.090332031250000E-002
         140  1.527051066425098E+052  5.218505859375000E-002
        1130  1.527051066425098E+052  5.206298828125000E-002
         237  1.527051066425098E+052  5.191040039062500E-002
         335  1.527051066425098E+052  5.212402343750000E-002
         432  1.527051066425098E+052  5.187988281250000E-002
         827  1.527051066425098E+052  5.120849609375000E-002
         631  1.527051066425098E+052  5.154418945312500E-002
          48  1.527051066425098E+052  5.177307128906250E-002
        1231  1.527051066425098E+052  5.163574218750000E-002
         732  1.527051066425098E+052  5.154418945312500E-002
        1331  1.527051066425098E+052  5.297851562500000E-002
         141  1.527051066425098E+052  5.249023437500000E-002
         238  1.527051066425098E+052  5.191040039062500E-002
        1131  1.527051066425098E+052  5.218505859375000E-002
         926  1.527051066425098E+052  5.163574218750000E-002
        1531  1.527051066425098E+052  5.442810058593750E-002
        1028  1.527051066425098E+052  5.184936523437500E-002
         532  1.527051066425098E+052  5.090332031250000E-002
        1431  1.527051066425098E+052  5.426025390625000E-002
         336  1.527051066425098E+052  5.206298828125000E-002
         433  1.527051066425098E+052  5.212402343750000E-002
          49  1.527051066425098E+052  5.178833007812500E-002
         632  1.527051066425098E+052  5.155944824218750E-002
         142  1.527051066425098E+052  5.236816406250000E-002
         828  1.527051066425098E+052  5.120849609375000E-002
        1232  1.527051066425098E+052  5.163574218750000E-002
         239  1.527051066425098E+052  5.191040039062500E-002
        1132  1.527051066425098E+052  5.218505859375000E-002
         927  1.527051066425098E+052  5.139160156250000E-002
        1332  1.527051066425098E+052  5.297851562500000E-002
          50  1.527051066425098E+052  5.177307128906250E-002
         733  1.527051066425098E+052  5.154418945312500E-002
         337  1.527051066425098E+052  5.206298828125000E-002
         434  1.527051066425098E+052  5.187988281250000E-002
        1029  1.527051066425098E+052  5.184936523437500E-002
         533  1.527051066425098E+052  5.114746093750000E-002
        1532  1.527051066425098E+052  5.442810058593750E-002
        1432  1.527051066425098E+052  5.438232421875000E-002
